Profundidad,Presion,Temperatura,Porosidad,Permeabilidad,Produccion_Petroleo,Produccion_Gas,Volumen_Agua
3078.17448455199,171.8173912653042,60.60324140623082,8.365168599904091,171.4349844238096,345.1216239046477,2445.9138259817523,247.09557180597784
3615.14534036386,145.973036767129,85.26585769360796,12.143913550145413,126.53667230549337,584.3843647551187,2963.6852471068164,260.9515807214318
3601.1899243922057,136.38628489861364,96.60338768751764,17.41732857354342,155.39472323015906,970.9864719348818,5009.567305248073,247.7025638854704
2806.336591296024,166.0655004746674,76.36190943867582,11.443472237015587,68.81832626439757,629.2837520513403,3011.4654001530434,290.74689875881876
2848.8486247123324,143.15672340058921,79.68954808632046,11.796345331512516,150.51516689429707,474.9090089847082,3252.4479387805404,170.59926293650543
2475.723517466454,140.55022315601903,76.36377591745686,12.40283279200802,188.28284334434125,653.4997694107803,4133.814754169095,226.14524125707882
2289.9910314105123,136.15486203682306,92.41801634473555,6.7058963219345795,107.23641649502272,280.57867176312163,1578.510468422426,108.82544305356694
2146.8649046874934,149.06657472562662,63.31327873845536,11.433767323638452,112.62194395721563,745.9811648209158,4506.489860590393,228.99391804294305
3975.387697615895,137.6083982350133,86.1321016320606,19.5527104158569,129.922911719873,1200.38455573485,6436.60388487564,179.90250619323143
2745.1739091241734,167.39052015054497,80.434691094996,11.634717289289068,162.17956485289164,772.0358226597594,3367.7435077760256,76.46922372978983
2780.9628491944068,147.0623429446806,81.16548219095469,13.906561460505225,123.01708211358115,480.12463479768206,4155.052477542952,310.3806299500222
2373.602319975037,156.56183526135928,74.21395156385064,15.505748032413257,172.46077282757648,768.719812470753,4757.561280260017,203.66542301988108
3388.745177915955,122.73913000914192,67.35321272544525,5.896288165793146,124.78359856229852,299.0556623002138,2183.788788135032,157.54628617000586
2193.0510762210242,166.1566860610561,78.82512610649157,15.187163801640652,88.00644569409988,769.5993156119522,5304.5889704308465,190.51158300066555
2893.6298598930157,163.21328058203986,75.1481349771706,7.963501081886437,102.02000410011891,361.0341033468385,2533.4840165819046,195.45982804898784
2552.2667194031624,165.5770009027336,90.23067030924886,6.61020788550049,171.7081254601831,263.99637570525607,1537.5584360500102,268.42199998405033
3193.451248929631,180.14640505517082,81.48355450398518,9.52754645974115,161.14215707582713,581.3407405898823,3421.58191151374,219.6424727308142
2744.5974312155636,157.59152411368888,79.70579376343161,16.271079435063243,170.7260309362707,756.0651288978931,4660.740597584805,124.53065309356407
2409.6839079387937,163.03859097833694,88.7583280318697,7.8374999523984314,96.44151640901269,317.1464243687685,1848.6805104216896,153.23826826553096
2985.9088858306727,157.04000316711054,81.34807797385709,5.307379304451697,103.4533757579629,237.90820304465524,1417.294815875079,115.90676938226137
3214.1659352652086,140.32522228054717,80.84064415160724,13.561767090820272,89.79516100227626,722.9250825606053,3712.3238310985785,184.7193638947278
3033.258611191584,147.28514260262838,88.93115977072495,10.75887394349301,159.12173025287134,679.2854798536018,3011.59349569144,150.6775455552446
3151.2359488698908,147.30057141347405,78.61563615118664,12.718288454601272,124.90904380830723,574.3445705113406,4122.228514380291,193.66335057506387
2682.838953159518,170.10672431431473,77.48470555759155,13.55831008938834,164.8416795275716,468.925748686264,3644.3634013003216,28.522101123843868
2818.629417006431,132.91349021121974,85.4902714986755,14.00193032185543,74.46641481375855,810.6307705157668,4481.519520717101,158.1001142717479
2663.7697761120244,114.10469117322262,96.55569595852333,6.765134330361795,83.66721579226764,391.87498668195724,2843.0294078978236,188.17718886462555
2820.223419229729,169.65821313076194,66.72726422875759,8.312425887670654,147.9461281453894,398.170664026991,3258.026103536639,199.265651047364
2593.426858977773,166.0554992028919,78.67472941821129,19.647726261178025,180.0963875868412,1299.3193334220248,5092.668067134174,214.51358001214447
2136.8586988341617,140.65207287210436,59.24514963131442,12.984571371439516,89.89570202346611,359.5702234412871,3316.3920428036577,181.39479172578092
3088.7130711268765,121.7153413668022,86.02787784437494,10.697497611710626,55.32069128153931,599.7684482902481,3319.1188571717225,173.89028057563985
2799.109531895869,127.60013101187242,84.86127049066812,9.284446168520475,76.455447980108,503.0527533593274,2521.7403979133883,205.0734821862022
2184.9008265169778,167.74393343662862,100.44969969312022,11.881590904767412,177.85866320954995,491.1572748946076,3616.598282051858,199.03442208588655
3231.391127762887,151.52564101716303,73.10524479454047,6.515706022993184,149.69357485745195,317.30149225029726,1499.0249102040664,207.3683717332478
2546.350817808379,174.4625756226739,83.78991041843506,10.121408961919284,62.79734040422616,572.7585991158296,3221.1943065950823,122.52767677718246
3025.9726978980693,136.68727362012447,83.89483110938545,12.14716207047515,127.21786392685334,692.4360318338146,2983.0709561832973,173.00481247322114
3364.545281088768,143.17452512294528,92.12181264252291,7.493061900783964,134.85607858215732,323.75349071100965,2234.510483161778,198.7668569417365
3064.4914553787053,139.9068802732601,81.1365620496933,8.514337747001473,145.2407271585924,600.5875974055613,2255.9397484324286,96.41078991462628
3569.7003422716502,156.55146707019307,69.62120112917782,17.564066981928605,138.16681513011918,1140.6737358208527,4023.5892105803428,253.64848853330068
2382.5870898231738,172.84773583005907,95.06768682639829,10.072205504800595,193.557455491442,376.34923441871643,2487.556973914691,140.7567132875066
3201.1708205887744,164.93062898011385,75.23225136636736,16.656293112653685,91.0629061038268,873.7377892238462,4534.05595752509,221.92403473422468
2657.5949545298436,185.82112271326577,92.91635150137523,12.022303341562562,159.2858336787814,404.7603808518125,2725.8187931888197,134.45702228322696
2564.601425409059,148.5492578041207,92.96173472041318,9.702908309827992,152.94749458891584,369.74357358273875,3103.7464619644547,159.23620933942115
2710.5751676177924,174.9536388946751,91.14432480406671,18.513879916045326,54.4398935014529,1066.6510671471667,6451.523708063205,192.93631099529318
2844.2237339363137,151.42285956779702,81.77361953903703,16.374147894350614,163.62538649847218,767.7756340989301,4498.127675488744,275.7056473761259
3028.082671114873,113.04453026733833,77.124578917315,5.609360603691177,117.29136067902121,287.6189140354241,1722.6556393566389,191.80657167508923
2417.4250796083215,189.3182974416644,94.56852105631863,15.265431443186356,158.5642013408512,541.3635433915834,4473.225790773013,242.928435087239
3450.4132434770936,145.17852259122026,88.50191120587695,6.780201453182736,147.9051793820471,426.00106428608467,1631.8537354480927,144.63830083092668
3232.8312198652297,146.8439142284039,76.16917059016617,17.85201001229707,163.97617385483466,958.1117312989738,5870.686028412297,157.28229862886627
2231.878156861388,160.50915192103554,73.78696021967046,18.374763349400855,197.95612488136706,794.8238829316682,5099.268130540896,253.48073960396786
3744.1260968978,111.76658129111084,102.09029293766272,13.094004224958535,118.87072073718561,702.8807076087697,4329.779832148209,209.81115176119337
3947.9445880152916,168.69610825011043,90.79203330041346,19.93737731469365,108.80445461922952,618.508843863618,5772.750068454977,194.16738804982626
3589.3897855798255,166.9189243333384,91.2682779404253,12.960553810569206,120.9095704872586,756.7513800741007,3316.4718359376625,221.14303556003628
2910.0375820938243,152.36929330980004,81.46446465040127,14.228241676023046,136.4482480264863,965.4976702586735,4927.669895216184,219.38240349226785
2464.6236892447287,160.0582893433052,69.55761444243524,15.071810044557953,179.9616353756774,813.1675772226671,5981.172512459734,185.6855861544949
3527.225863465568,146.03445840383355,83.11287532958376,18.964235814235593,121.503865556426,1124.6242420726824,4799.893408178897,151.41699730386637
2798.41152651341,165.31071655594235,89.52729003878046,9.299320504201544,129.68929081152555,479.69466062105255,2532.989670202736,145.8777652533791
3611.222535191214,168.1467791265243,78.63099354426099,7.6547995508794955,177.14529268615226,347.366377417979,2925.7090977338503,174.73767066569212
3104.13748903843,153.94782345412074,81.5797984914422,17.884287206782304,113.8028167108449,663.4483582320302,7172.351587502802,197.49791030822024
3488.3195182418563,177.47696412861504,89.4684706832963,14.754417935400243,60.04138914630073,497.30305482253647,4017.021457566507,252.45595772405545
3178.183198587201,130.21339903325742,91.6190440664126,18.11908507336702,136.22709108780646,1037.5867619890385,5447.031697947705,242.8412021371182
3353.286584095974,130.217952405835,81.11712730746464,13.864103077346192,124.3779120023879,682.8087848459827,4509.866761724449,167.5243328896371
3005.25001036041,100.46029207199479,67.45201773403501,15.73052911878763,133.54585214366335,584.2343766832261,5587.833844257432,181.64237109150352
3892.9352469529176,165.4050854922933,80.04193559635495,18.36610983166357,170.4279567651536,845.3366146815387,6721.0218098157075,200.93209946871448
3063.45604635181,148.27746838857146,61.12918706606553,6.106579773413674,102.63763447395621,318.80265355934904,1890.2684412464566,124.20624391556294
3200.994681722351,132.84664090905605,98.10924756293808,7.753742794409764,116.09201967443055,336.16089176874993,2206.6961431557775,197.70699795656384
3941.575348528127,162.78347196224658,92.46761991438956,6.255579291001904,53.60540022320415,299.29683580988586,2052.7913897025915,178.41106080405257
2326.1204694287767,145.0559931334278,68.29381282179509,12.034672625536082,113.7010805175442,670.1523444732311,3559.9946634602607,197.24526855424855
2364.757500757133,154.66759136881151,71.80144809205184,17.545720190066085,79.07064743572353,896.9812671331501,4922.279869367264,156.27506963128457
3484.6983540790056,167.4162823595943,69.6114905753987,16.666831097380324,67.53564409443267,608.1446021145942,4218.799950638859,191.811385126158
2413.43829744292,163.47710347750674,76.20483868189594,6.09261741493809,172.92959579522255,255.52463540565583,2016.6662297637097,140.39356052052014
3971.8105928246464,182.54533961764594,82.47185676304142,16.09895944791216,142.7520008197484,631.4961192308866,5426.500647774779,171.3745521922817
2793.1905096201262,165.03393036938778,80.97837542690797,9.674241739340857,137.0664439223712,523.6723552527995,2306.544049150021,281.984754493513
2626.272594279621,134.2331769759441,76.31233067068696,15.67286282037889,144.46821656492423,742.6162074096703,6201.0472038396065,190.32194534704962
3961.4710132401924,133.83558390415732,94.28103985636,18.629652436872256,58.80721954809145,900.045612083229,6412.627670838374,109.29100432444811
3740.257395717212,122.52792642039282,67.33173690850259,17.323220753739722,82.67099159002333,817.2171283592666,2411.7487757879285,227.62252038868655
3933.779480213285,141.9080157340216,72.68525200346038,15.588688071376492,160.10742578587013,725.7341282095349,6014.071181430015,201.12422316645166
3453.0223291376924,170.56126080904323,77.63804578409484,9.616004669107305,134.39920560524905,387.6517399436299,3012.8788149254824,285.12949199249056
2569.3871574726486,119.6243513595852,79.35954452282355,15.336776646423662,88.79101014670613,740.4111437202126,4544.559166257182,140.30418295091383
3955.032476549517,140.32399680037426,95.85006261063869,11.179204784658966,153.91124669510515,587.1436110412913,3998.332075357437,203.05915025707344
2865.99831452431,162.3014640837438,85.68409832134311,17.854656296770685,84.35923194069579,511.0965981215636,4463.2628036670785,222.78866950540348
3401.228197898198,166.43240918328968,69.88714886946067,18.352657063832083,84.17322345151902,1002.9720946587277,7185.616735150344,109.73031076975677
3473.625983886874,152.53317732939868,68.39240006272512,15.849842601184928,100.58521819587381,880.7309978632974,5087.649544446118,194.5578049819083
2922.494953454583,161.50500083463527,96.38668618726288,19.156140782313805,165.94459190453244,1418.6394364099751,5225.180526697807,269.34673671478043
3307.03968517304,192.12475507051084,80.01016383151475,14.169896340873597,187.0294935911289,750.5728704322133,3986.6911699473994,132.21333001510715
3461.1033357832634,167.8897917829518,86.59960787026918,16.019910736342517,102.13386665603198,1089.573398235782,4377.656823691509,67.11191539488595
3188.212765577815,134.25698232921917,74.9591199397419,14.799793218317735,66.28734449338067,749.1318260529389,3441.3917352629956,171.8949415079557
2450.2996047079027,122.05560879216752,97.60791667590108,12.573613223453663,115.1694833765732,688.591104172988,4130.2667356900165,122.75020831945976
3149.119087103028,156.546392539128,77.01284849625645,17.551012401292553,79.62354753780691,652.9759277201039,5590.005022180902,128.26503398571242
3663.192948343515,165.89308880865306,79.30032080830176,10.645930925703514,157.8399829632483,604.6739956383036,2766.401127030475,283.72943828994
2652.7160701343173,141.67960188131883,77.60930423708314,16.596063871752932,68.52122477204733,1074.4562402083382,5081.636607177958,164.56477947717178
2925.1827298361645,164.2254876306655,80.48086970229872,13.33191102993781,84.68837063997,764.049218879024,3228.6168357806264,142.97102827006518
2782.4232241391815,149.18923997977578,79.43845914630836,8.219960934190336,124.66161812789731,441.3022485457891,2056.2036786345425,242.3410557103238
3924.631864239671,115.91088731737428,65.98773530894654,19.249704180038115,72.01384169460279,979.6066814229675,4379.08534866548,168.70148676896127
3336.1473785062176,161.67506970721158,75.92530827352269,16.20844679482132,181.90213383614926,568.8216890395587,4395.644995711728,149.9332668252341
3203.730918120555,129.84824330705726,90.4563728225887,17.49927737261095,95.51777370624788,1253.1504742591749,4001.981316427298,241.3244895024583
2615.0419627773417,164.50370219369432,57.8841340254146,14.739027452668765,88.0895611508148,800.547198626611,3252.4980707981813,199.46287815510917
3269.624595645909,168.93437867396605,81.0036327306379,11.716278183085837,198.36782930747827,608.7021356179131,4041.607787434416,198.1124926195507
2662.833669671312,160.1346577883552,68.28180479663035,11.889613696635616,63.997500262835445,775.5038221911122,3977.1460990594824,118.205982474287
3015.9152791371757,182.8989847882401,99.9435869922582,14.916620584276949,50.63327118948507,856.0668398293982,4739.510734921504,207.96125514630322
2682.0769608105593,160.2622025988876,72.59552221882028,14.162833578559127,88.81679000614653,641.2090548299602,4032.4976841672933,135.42533830442383
3338.21664747325,156.52019045824213,61.52766512373122,5.568540222408543,86.40106257082225,340.5800476912305,1619.6544687586536,221.3393046410088
3288.2954083074706,160.33037566545013,76.33628481510432,16.577645975072976,110.72477354787112,506.72519858114555,4991.010359775093,197.04297870748653
2895.8506222110027,153.23943709062561,96.78178781799981,15.051772478539528,87.73138133021149,731.6116165685613,3943.9074865321068,181.18872397611952
3198.0033563308225,188.28552434043175,76.35565339467985,10.546308568376048,57.410941571544214,557.105130944871,3087.3733038083387,235.01942921956388
2453.469245634747,163.70417955867927,82.31604251440484,17.968526836364664,87.2013932946037,1464.778604957567,5605.986181579761,215.37467224399825
2254.371203647197,203.42927214679844,73.65010640731445,6.8988723679388375,78.91351412788237,309.89864199935556,2415.63839672005,301.94986076733153
3219.6958506322685,124.76833666566876,69.40824411282358,16.18644774338634,127.11969815585707,665.8687352996834,5468.196516700578,250.59676249817497
3083.3367476862645,151.26751046473996,76.33407259373077,8.206508697749388,75.59354138515125,461.7703873901688,3013.319044844955,158.86867590600394
3317.515718446053,137.75498224906931,66.62908768091995,14.383261837524499,100.1778181402239,544.8356729109917,4986.999639737457,209.82135846421528
4191.572387431971,164.1287119730288,93.05459483911928,14.726205689346955,131.7242226895442,840.7024619366147,4355.087196235453,233.88064591051216
3472.2397434952068,147.01864986060093,80.54997109763092,17.91229079461125,142.08505877995827,607.7303451138132,6132.244438915811,103.16821224129875
2543.5888872779205,156.42901814865368,68.43411909701672,17.83910542004311,60.94024847060948,1040.769066787088,5844.954883308191,213.51295834276218
3558.5081440479266,143.1465925151699,78.12173704466483,15.001347067038848,88.4723697484204,848.0856545305162,4345.886556665677,160.28052840469684
2342.0462947442393,156.9145171099545,62.84673602413294,15.703702512772852,92.26479097228398,754.7984760645327,4831.307837858301,174.19231629495403
2769.2076975926457,140.63439445600272,77.1916946210635,14.584013909307966,61.228782471794524,705.6786389942503,4849.0196431009845,152.36230135627866
2965.879197337684,155.83783232307724,83.60237339199799,10.583598941992468,168.0500228782475,510.7036589924203,2794.684631738323,192.2417742046427
3856.6713608246832,159.30101539706325,72.78746233220411,5.222711384001455,109.82755514195905,293.19744519703227,1395.1169691934483,181.50819436828334
2627.62258897578,152.4994988913987,85.2039091481037,14.727246093770217,174.05101165586336,697.9499562811278,5306.844831776092,225.65062334003375
2586.7807306704926,161.1986709477075,86.19308689947148,12.669421958900326,96.09973415743083,635.6148762149837,4694.511727377035,284.82282197883626
2950.773737787284,163.57247228327145,80.5971624447099,10.471445741355552,86.10277752233466,674.8221162312879,3445.1667390757652,179.67096108529188
2668.260856818946,141.9089074886964,93.41990156130768,7.553497315973284,198.9970292953893,381.71422339803274,1527.1055880791014,136.198139533976
3563.3179610532534,163.38488509423985,97.61018252460192,9.200783416601865,173.3674342069532,480.6010108624825,3831.859843654366,262.8384397403753
2460.0342458182886,159.8764499388971,75.70630936068981,7.573701880115376,197.02302116107683,301.11134210231955,2902.615088250488,204.83417156866773
2426.265673794449,174.41879299928434,87.10503541585405,10.499578329740277,126.42410623989944,451.3792906884865,3089.852380971274,225.38169693180257
2781.089977627783,152.07375875249193,77.70078070368741,15.228607840394572,161.9034008473215,837.1621411218691,5459.804822372765,218.94951029675906
2750.9837746538474,163.9512929923491,68.0454108927449,6.73509861338095,54.558454722854904,345.6008255115968,2083.1999011342964,243.5765650082491
3964.7660269084927,136.60817706861718,95.43359755783963,9.802735797655219,152.16966061988805,519.5421230576887,2772.5798607395554,277.6082747446079
3474.7104034628805,124.18178212214514,82.37914176717953,9.24867646560212,93.9169960788802,375.04754077143855,3132.462074523048,87.303091403527
3043.7756206925956,153.89722590266166,87.6721369136243,6.496808475817067,170.9189597558822,341.3584555773096,1701.0894117345445,146.35694334453157
2387.282240584916,153.88450412619855,58.90185761470201,12.921132680725258,142.4350249620352,819.499644041155,4950.1462739492035,261.87450100343
3422.1814882007734,136.50346180590972,86.4155814383649,13.09915714358885,192.32096514698264,550.5139392191431,3920.048887838302,230.644571903293
2499.8923263052175,110.05933114134078,65.69549660828335,7.068157546407594,97.4863137160163,385.71438162643364,1582.3777484351983,140.27964726024356
2227.6144516111945,198.11541217384234,74.967317242097,16.33967765835736,69.9921149474821,560.5017671006416,5265.344032447882,295.33578505558074
3594.0148961761506,162.40156925895943,78.19137170691344,12.705164422063735,54.24654751598088,738.4970361282916,3125.189370056515,283.68844893240146
3158.4713059624246,157.54596326570598,70.30138123708511,8.080371862039142,85.4629232326987,279.9776670714292,2319.2628055835003,259.0917460586843
3460.4294118904095,181.0500639010946,89.28620836174733,19.308384775930573,182.57518087151925,1077.9157830348227,4630.160398488331,219.49577673031536
3159.3638264715105,120.68945759133175,92.24570682300661,16.704612603456905,183.37606658358865,878.5965508311707,6002.394624603863,220.07269449908992
3428.4153059513455,157.28988082139983,71.46758935508166,10.294926400457488,141.51194424274553,431.31637373399025,3152.539016031132,174.48009290046778
2674.4872033499264,149.68954788082965,83.88019838214068,15.749735378075721,61.88029443045647,1157.2155855715605,3353.8067941565587,208.26087856648098
2482.8785791077676,173.9712478508284,67.02426489535942,15.098278733714666,65.47315952053741,794.7450230662602,5007.167194750748,104.95462601676917
3340.7972591408134,141.64372893151162,72.64336530752489,9.094070680804183,92.63197208156302,593.4766310063867,2080.0719321687316,187.36410654909653
2598.2951679130792,116.09674975187754,81.96977221659074,7.901832218163629,72.36116236455511,439.8685437069263,2610.4663769294875,301.8756239140875
2655.2251111248997,166.42148713474,92.83309700897419,9.930070767564096,138.50473312885137,406.4248967322116,4103.06532514622,281.67009471534
2772.2337482413286,114.52654454374367,77.89325958661743,15.684164810525075,131.18587755772137,647.440150713302,3309.5689446569836,204.95438706612944
3008.7395795125285,128.81099267963393,78.46974298197833,6.754113852536122,72.84827230870519,270.9575449762755,2078.455419598514,188.9292843234184
2823.003044373258,164.56906329685407,78.0107634294856,9.673678915921087,73.38652162159528,522.9990572070387,2092.862312351446,137.91036306811463
2312.524353290991,173.18369296829957,86.56099936153815,19.02838807059133,132.6270709474466,1200.7682460228102,5122.070683923941,271.61355422672796
2678.1907985835546,155.63107726171944,81.67549454341945,19.96157300051368,137.40540661942362,1033.9080358192582,5626.249570045431,159.44595128951102
1888.2984238877866,142.10971175196295,84.15015331469844,10.259992514521674,151.07637447785618,476.7915141050837,3152.633919161043,231.18678129820236
3312.6157255135936,110.29299745869012,77.0599920952087,14.368895515049946,84.37731766384343,843.1012690354444,4798.807055529312,156.99851271602722
2198.971172196626,141.1531554294504,75.90621808156892,12.006682401245051,122.37663747736578,784.1879785270006,4790.309779111183,248.10978633481028
2447.808330285775,131.20823809386437,71.7838477901508,8.75549811055076,62.58909859565053,421.901981305476,2428.5676313715635,192.65007526032517
3026.082539630487,143.59364650724632,75.23068947573444,17.346115341005365,99.28595333931874,939.3922347714766,6813.860973762678,160.24492945879214
2630.2185018043433,131.55366807416954,89.04060550154517,10.785103812156546,169.1966185736313,690.6067134868694,3178.1983189081425,138.24009014797969
3771.507297703368,139.4047606969845,92.13826023891986,6.6291516610704075,79.2152678531859,341.6606735259135,1667.620125353468,215.94433327284946
2353.5715451382757,183.26951485872758,88.6521948903628,15.118013992408217,61.77355293336948,737.091113582397,4429.042597865487,147.79547898234236
3133.5254346745915,99.47066025565329,68.70789390121786,7.575315013991457,99.97571896757987,262.26051009903506,2075.0792326503715,151.76532188971993
2980.3585908862524,104.61913346212327,90.70161831449616,15.648082616413042,135.58598055571912,643.649465558801,4509.457244095877,178.85448254594306
2415.9532511294015,160.43376678846693,78.57487350643765,8.503646010602681,64.11072452327592,369.49935348138274,2603.139551855953,224.82361355696145
3261.638330265877,142.40578516683587,71.2753270578258,5.405452348993166,55.714475571179136,368.9350292964242,1223.2796389129956,207.65665883928094
2914.226834388876,128.5457733128007,63.869379846749894,14.755697809541747,155.94588229454394,835.9345307354696,4645.194625512521,339.8576937048334
3385.895275606834,124.01827148807448,80.75192333056954,17.913371046432236,87.56626034708972,773.5739075597228,3737.42624738588,183.6067793964989
3411.7520769818657,153.59496643082457,84.28189725148269,11.288837808439968,84.79293373038155,560.1202160933478,2221.689825257522,226.50322379482282
4081.617974640345,155.3584604398744,81.33124391894097,18.367779342547887,105.54769819209275,1007.2695888124056,4284.574933942988,143.08928205401315
3668.263974718196,165.40373393827235,58.58926653524762,10.551654616326706,107.73630437907688,604.0697442262215,3473.8078551500503,263.96981225136886
2815.409081028778,176.3902478089833,70.9366985365387,10.288056838922895,114.41842871539733,519.3537561752694,2799.157516583596,212.65558028992413
2880.310411212037,141.48293740209917,76.35617247554202,19.942168765134653,88.16786789775475,878.217992157681,6040.338346108866,241.91551388747172
3549.8297979435565,151.86460577454397,65.58805934099512,5.035089030719927,84.31721238527234,338.15722320561866,1771.2739997566164,99.26147087653503
3327.631865361299,147.98267358711814,71.01687018296495,15.299216986157466,66.74125618481787,677.1092809888503,5963.897701828808,230.73795584859673
3320.065763048796,148.94408096054386,84.18837519187608,16.213958885427772,84.18973370841768,879.4854463934081,5913.520805310159,187.49313934481617
2191.5219778445826,145.15822577842164,73.75372939633237,19.39814160489477,89.01920835035304,1234.5038029512755,5140.126812542938,116.00922022330708
2987.8369378005323,125.28245845266817,90.13713995448042,15.562941752074487,135.85508894421173,767.5222032609273,5328.868329471202,141.60233412029783
2630.9845453971557,154.37626251750993,79.54028507487642,7.85776836089475,53.40773495964698,383.85291125837256,2628.0941016881343,295.52497491128713
3139.962299521619,154.94869963303483,67.8468851841306,14.646958273420022,54.246230369732615,619.2003543171654,5894.097595067224,236.6751132969156
2950.924805178521,151.82248187313465,71.18915007679159,8.167147218401668,100.49201749960105,456.18568539381056,1938.3232046728147,168.7852167479656
3455.089454046296,168.71277091059355,89.07423627881366,6.040394948916413,88.73770585076602,269.8170133854845,1884.6907159302045,190.0137905709511
3158.609107595651,163.28472792616802,54.44009742557821,18.99222154148395,125.73955904666688,1001.38353909288,6337.465050069108,232.9043010642896
3393.163981054488,114.02312120909595,101.57626086943395,12.524431005785662,145.97331388500248,349.1577371708101,4038.5590632304406,22.809839981970498
2766.7904516320286,130.4493018322207,75.40970685060611,6.067851417578318,54.99738659428098,271.24658791196845,1321.011310238058,311.51131258650685
